label,merged_label,latitude,longitude,year,example_path
Hunting,Other,2.47275,12.84425,2019,examples/12.84425_2.47275
Hunting,Other,7.914475,12.756175,2019,examples/12.756174999999995_7.9144749999999995
Hunting,Other,2.151625,15.647375,2019,examples/15.647375000000002_2.151625
Mining,Other,3.618375,10.751625,2019,examples/10.751625_3.618375
Mining,Other,2.450625,12.848,2019,examples/12.847999999999999_2.450625
Mining,Other,2.2085,13.91375,2019,examples/13.913749999999999_2.2085
Mining,Other,3.350125,14.132125,2019,examples/14.132124999999998_3.350125
Mining,Other,2.647625,12.657875,2019,examples/12.657875_2.6476250000000006
Mining,Other,3.7706875,10.6548125,2019,examples/10.6548125_3.7706874999999993
Mining,Other,2.610458333,12.67629167,2019,examples/12.67629166666667_2.6104583333333338
Mining,Other,3.581625,10.756625,2019,examples/10.756625_3.5816250000000003
Mining,Other,3.58775,10.617375,2019,examples/10.617375_3.5877499999999998
Mining,Other,3.376569444,10.58823611,2019,examples/10.58823611111111_3.3765694444444443
Mining,Other,3.668625,10.599375,2019,examples/10.599375000000002_3.668625
Mining,Other,3.658875,10.633625,2019,examples/10.633624999999999_3.6588749999999997
Wildfire,Other,8.310875,13.69579167,2019,examples/13.695791666098964_8.310875
Wildfire,Other,7.744625,14.57425,2019,examples/14.574249999999997_7.744625000000001
Wildfire,Other,7.7444375,14.5753125,2019,examples/14.575312500000003_7.744437500000001
Wildfire,Other,8.310625,13.695375,2019,examples/13.695375_8.310625
Wildfire,Other,7.748932143,14.57073929,2019,examples/14.570739285754705_7.748932142676788
Wildfire,Other,7.749875,14.5785,2019,examples/14.578499999999998_7.749874999630542
Wildfire,Other,7.745125,14.568,2019,examples/14.568000000000001_7.745125000000001
Wildfire,Other,8.309402778,13.69243056,2019,examples/13.692430555555557_8.309402777777777
Wildfire,Other,8.311208333,13.69370833,2019,examples/13.693708333333335_8.311208333333335
Wildfire,Other,8.131725,15.090575,2019,examples/15.090575000000005_8.131725000000001
Wildfire,Other,7.7465625,14.5706875,2019,examples/14.570687500000002_7.746562500000001
Wildfire,Other,8.311425,13.69249167,2019,examples/13.69249166673565_8.311424999849176
Wildfire,Other,7.956125,15.31670833,2019,examples/15.316708332693201_7.956124999999999
Wildfire,Other,7.761083333,14.17695833,2019,examples/14.176958333333333_7.7610833333333344
Rubber plantation,Plantation,3.181375,12.405625,2019,examples/12.405625_3.181374999999999
Rubber plantation,Plantation,3.077125,12.451,2019,examples/12.451_3.077125
Other large-scale plantations,Plantation,3.635375,10.067875,2019,examples/10.067875_3.635375
Oil palm plantation,Plantation,3.797875,9.856875,2019,examples/9.856874999999999_3.797875
Oil palm plantation,Plantation,5.600041667,10.10904167,2019,examples/10.109041666666666_5.600041666666667
Other large-scale plantations,Plantation,3.900291667,9.807791667,2019,examples/9.807791666666668_3.900291666666667
Fruit plantation,Plantation,4.734925,9.6694,2019,examples/9.6694_4.734924999999999
Rubber plantation,Plantation,4.392625,9.574125,2019,examples/9.574125_4.392625000000001
Oil palm plantation,Plantation,4.260875,8.970125,2019,examples/8.970125_4.2608749999999995
Oil palm plantation,Plantation,5.157625,9.281875,2019,examples/9.281875_5.157624999999999
Oil palm plantation,Plantation,4.053125,9.196125,2019,examples/9.196125000000002_4.053125
Oil palm plantation,Plantation,4.101275,9.226675,2019,examples/9.226675000000002_4.101274999999999
Oil palm plantation,Plantation,3.650791667,10.67104167,2019,examples/10.671041666666664_3.650791666666666
Oil palm plantation,Plantation,4.01425,10.477,2019,examples/10.476999999999999_4.01425
Other large-scale plantations,Plantation,4.192041667,9.337208333,2019,examples/9.337208333333335_4.192041666666666
Oil palm plantation,Plantation,4.03409375,9.13821875,2019,examples/9.13821875_4.034093749999999
Oil palm plantation,Plantation,4.115013889,8.991847222,2019,examples/8.991847222222223_4.115013888888888
Oil palm plantation,Plantation,5.162208333,9.312041667,2019,examples/9.312041666666667_5.162208333333334
Oil palm plantation,Plantation,4.227625,9.016375,2019,examples/9.016375_4.227625
Rubber plantation,Plantation,3.976229167,9.22815625,2019,examples/9.228156249999998_3.9762291666666663
Other large-scale plantations,Plantation,6.085375,10.381625,2019,examples/10.381625000000003_6.085375000000001
Oil palm plantation,Plantation,3.719625,10.582625,2019,examples/10.582625_3.7196249999999997
Oil palm plantation,Plantation,4.439,8.937,2019,examples/8.937000000000001_4.438999999999999
Oil palm plantation,Plantation,4.563375,9.056875,2019,examples/9.056875000000002_4.563375
Oil palm plantation,Plantation,5.162875,9.426125,2019,examples/9.426125_5.162874999999999
Other large-scale plantations,Plantation,3.631125,10.059875,2019,examples/10.059875_3.6311249999999995
Other large-scale plantations,Plantation,3.894475,9.840175,2019,examples/9.840175_3.8944749999999995
Rubber plantation,Plantation,4.391875,9.574125,2019,examples/9.574125_4.391875
Fruit plantation,Plantation,4.723291667,9.715541667,2019,examples/9.715541666666669_4.723291666666666
Other large-scale plantations,Plantation,4.136569444,9.254597222,2019,examples/9.254597222222221_4.136569444444444
Other large-scale plantations,Plantation,3.858375,9.986375,2019,examples/9.986374999999999_3.858375
Rubber plantation,Plantation,4.011375,9.251625,2019,examples/9.251625000000002_4.011375
Other large-scale plantations,Plantation,6.095625,10.399875,2019,examples/10.399875_6.095625
Fruit plantation,Plantation,4.729451923,9.772105769,2019,examples/9.772105769230771_4.7294519230769225
Rubber plantation,Plantation,4.421625,9.388375,2019,examples/9.388375_4.421625000000001
Small-scale oil palm plantation,Smallholder agriculture,3.870330937,10.86758054,2019,examples/10.86758053622464_3.8703309365465746
Small-scale oil palm plantation,Smallholder agriculture,3.669309557,10.73317286,2019,examples/10.733172861174861_3.6693095565771907
Small-scale oil palm plantation,Smallholder agriculture,4.276242748,9.571375012,2019,examples/9.571375012173828_4.276242748155098
Small-scale oil palm plantation,Smallholder agriculture,3.843295237,9.874796659,2019,examples/9.874796658533333_3.8432952368543347
Small-scale oil palm plantation,Smallholder agriculture,3.126717818,12.12408991,2019,examples/12.1240899066936_3.1267178177182835
Small-scale oil palm plantation,Smallholder agriculture,3.177411726,12.10236729,2019,examples/12.102367289598218_3.17741172563987
Small-scale oil palm plantation,Smallholder agriculture,3.752516525,10.654375,2019,examples/10.654375000000002_3.752516525440506
Small-scale oil palm plantation,Smallholder agriculture,4.036880301,9.884208144,2019,examples/9.884208144426845_4.036880300930509
Small-scale oil palm plantation,Smallholder agriculture,4.172198234,9.850591125,2019,examples/9.850591125453223_4.172198234265378
Small-scale oil palm plantation,Smallholder agriculture,3.232949453,11.73881696,2019,examples/11.73881696223196_3.232949452962744
Small-scale oil palm plantation,Smallholder agriculture,3.734208103,10.68123902,2019,examples/10.681239023071152_3.734208102864394
Small-scale oil palm plantation,Smallholder agriculture,2.871220623,12.03235902,2019,examples/12.032359021975847_2.87122062264898
Small-scale oil palm plantation,Smallholder agriculture,2.355306095,10.6578492,2019,examples/10.657849201465524_2.3553060951319074
Small-scale oil palm plantation,Smallholder agriculture,3.613847219,10.69955477,2019,examples/10.69955476985186_3.6138472190002964
Small-scale oil palm plantation,Smallholder agriculture,3.59628143,10.12810844,2019,examples/10.12810844040784_3.5962814304098205
Small-scale oil palm plantation,Smallholder agriculture,4.150753525,9.950570513,2019,examples/9.9505705132647_4.150753525044545
Small-scale oil palm plantation,Smallholder agriculture,3.920540284,10.91541871,2019,examples/10.915418705704242_3.9205402842092276
Small-scale oil palm plantation,Smallholder agriculture,3.969844957,10.0269222,2019,examples/10.026922203424647_3.969844957221256
Small-scale oil palm plantation,Smallholder agriculture,3.958383588,9.911012838,2019,examples/9.911012838051871_3.958383588398337
Small-scale oil palm plantation,Smallholder agriculture,3.865690591,10.09227704,2019,examples/10.092277041179964_3.865690590972085
Small-scale oil palm plantation,Smallholder agriculture,4.276036147,9.571875,2019,examples/9.571874999999999_4.276036147297565
Small-scale oil palm plantation,Smallholder agriculture,3.488092073,11.77909252,2019,examples/11.779092518169222_3.4880920729017344
Small-scale oil palm plantation,Smallholder agriculture,3.769910052,11.12536286,2019,examples/11.12536286053449_3.7699100523006392
Small-scale oil palm plantation,Smallholder agriculture,3.694241133,10.61402047,2019,examples/10.614020471193824_3.6942411334389234
Small-scale oil palm plantation,Smallholder agriculture,4.289256493,9.585673792,2019,examples/9.585673792444004_4.289256493061053
Small-scale oil palm plantation,Smallholder agriculture,3.795941001,10.22107791,2019,examples/10.221077914939194_3.7959410010616152
Small-scale oil palm plantation,Smallholder agriculture,4.639256541,9.929685318,2019,examples/9.92968531825381_4.639256540784003
Small-scale oil palm plantation,Smallholder agriculture,3.615402901,10.6998064,2019,examples/10.699806404942006_3.615402901137527
Small-scale oil palm plantation,Smallholder agriculture,3.737157834,10.68951399,2019,examples/10.689513990322032_3.7371578338054525
Small-scale oil palm plantation,Smallholder agriculture,3.63795389,10.725375,2019,examples/10.725375_3.6379538903187494
Small-scale oil palm plantation,Smallholder agriculture,3.000659206,12.02946663,2019,examples/12.029466630370223_3.0006592060978026
Small-scale oil palm plantation,Smallholder agriculture,3.97640587,9.909563986,2019,examples/9.90956398593957_3.976405869500835
Small-scale oil palm plantation,Smallholder agriculture,3.707253933,10.40176047,2019,examples/10.401760467729162_3.7072539328845773
Small-scale oil palm plantation,Smallholder agriculture,3.119498184,11.67539246,2019,examples/11.675392460026016_3.119498183836694
Small-scale oil palm plantation,Smallholder agriculture,4.066262342,11.00767348,2019,examples/11.007673479265415_4.066262341916367
Small-scale oil palm plantation,Smallholder agriculture,3.530133527,11.983375,2019,examples/11.983374999999999_3.5301335270243523
Small-scale oil palm plantation,Smallholder agriculture,3.815502542,10.27416639,2019,examples/10.274166388338942_3.8155025420708775
Small-scale oil palm plantation,Smallholder agriculture,4.228083903,9.545099641,2019,examples/9.54509964108172_4.2280839025781125
Small-scale oil palm plantation,Smallholder agriculture,4.288479792,9.654230937,2019,examples/9.654230937187_4.288479792447696
Small-scale oil palm plantation,Smallholder agriculture,3.735957092,10.67402393,2019,examples/10.67402393387448_3.735957091665017
Small-scale oil palm plantation,Smallholder agriculture,3.851125,9.8175,2019,examples/9.8175_3.8511249999999992
Small-scale oil palm plantation,Smallholder agriculture,4.175265554,10.6680146,2019,examples/10.668014604533756_4.175265554345674
Small-scale oil palm plantation,Smallholder agriculture,4.120079626,10.05263445,2019,examples/10.052634447247303_4.120079625829359
Small-scale oil palm plantation,Smallholder agriculture,3.130367502,12.27211635,2019,examples/12.272116350524275_3.1303675021151083
Small-scale oil palm plantation,Smallholder agriculture,3.753645753,11.39423655,2019,examples/11.394236553882799_3.753645752751944
Small-scale oil palm plantation,Smallholder agriculture,3.602361783,10.71182005,2019,examples/10.71182004891709_3.602361783444233
Small-scale oil palm plantation,Smallholder agriculture,4.346059335,9.564927378,2019,examples/9.564927377759636_4.3460593346620335
Small-scale oil palm plantation,Smallholder agriculture,3.584163895,11.96434089,2019,examples/11.964340891562106_3.5841638954619612
Small-scale oil palm plantation,Smallholder agriculture,3.710970483,10.6972242,2019,examples/10.69722419520887_3.710970483072659
Small-scale oil palm plantation,Smallholder agriculture,4.288959115,9.69602796,2019,examples/9.696027959809937_4.288959115026727
Small-scale oil palm plantation,Smallholder agriculture,4.957638146,8.862858711,2019,examples/8.862858710595564_4.95763814553649
Small-scale oil palm plantation,Smallholder agriculture,3.126336175,12.12433204,2019,examples/12.12433203938283_3.126336174991946
Small-scale oil palm plantation,Smallholder agriculture,3.643302884,10.13272204,2019,examples/10.132722036127436_3.6433028837538655
Small-scale oil palm plantation,Smallholder agriculture,3.612822406,10.11827923,2019,examples/10.118279233911501_3.612822406202828
Small-scale oil palm plantation,Smallholder agriculture,4.190379605,9.573242661,2019,examples/9.573242661374204_4.1903796051651
Small-scale oil palm plantation,Smallholder agriculture,3.65457304,10.70057236,2019,examples/10.70057235504277_3.654573040187434
Small-scale oil palm plantation,Smallholder agriculture,3.650322195,10.67026249,2019,examples/10.670262488616114_3.6503221946149274
Small-scale oil palm plantation,Smallholder agriculture,3.224761759,11.86492877,2019,examples/11.864928767131094_3.2247617585073938
Small-scale oil palm plantation,Smallholder agriculture,3.894277178,9.840002152,2019,examples/9.840002151551912_3.894277178002875
Small-scale oil palm plantation,Smallholder agriculture,3.974799466,10.01780929,2019,examples/10.017809290629039_3.9747994659212513
Small-scale oil palm plantation,Smallholder agriculture,4.310785831,9.588156167,2019,examples/9.588156166860045_4.310785830517587
Small-scale oil palm plantation,Smallholder agriculture,3.966435298,9.941986805,2019,examples/9.941986805111098_3.9664352982620525
Small-scale oil palm plantation,Smallholder agriculture,3.953125,9.98875,2019,examples/9.988750000000001_3.9531250000000004
Small-scale oil palm plantation,Smallholder agriculture,3.973802146,9.909501793,2019,examples/9.909501792625068_3.9738021457039765
Small-scale oil palm plantation,Smallholder agriculture,2.753651886,11.97487831,2019,examples/11.974878308488965_2.7536518861286656
Small-scale oil palm plantation,Smallholder agriculture,3.421661002,11.84977648,2019,examples/11.849776480400871_3.4216610023238774
Small-scale oil palm plantation,Smallholder agriculture,3.651271353,10.73091044,2019,examples/10.730910443476539_3.6512713531973873
Small-scale oil palm plantation,Smallholder agriculture,3.590203371,11.17768279,2019,examples/11.177682792836864_3.590203371415561
Small-scale oil palm plantation,Smallholder agriculture,3.615987539,11.31109584,2019,examples/11.311095842431111_3.6159875389343767
Small-scale oil palm plantation,Smallholder agriculture,4.091024417,10.92707296,2019,examples/10.927072963293947_4.091024416871663
Small-scale oil palm plantation,Smallholder agriculture,3.768363886,11.07678303,2019,examples/11.076783033723604_3.768363885714986
Small-scale oil palm plantation,Smallholder agriculture,3.59038322,11.08185717,2019,examples/11.081857170669144_3.59038322012569
Small-scale oil palm plantation,Smallholder agriculture,3.64725014,10.12535081,2019,examples/10.125350810235595_3.6472501395763213
Small-scale oil palm plantation,Smallholder agriculture,3.684553516,9.86108585,2019,examples/9.861085849691431_3.6845535164232643
Small-scale oil palm plantation,Smallholder agriculture,4.240622627,9.524371979,2019,examples/9.524371979316323_4.240622626962688
Small-scale oil palm plantation,Smallholder agriculture,3.697215518,11.63783706,2019,examples/11.637837062583753_3.697215518302142
Small-scale oil palm plantation,Smallholder agriculture,4.408460097,9.416382509,2019,examples/9.41638250888767_4.408460097286704
Small-scale oil palm plantation,Smallholder agriculture,4.066133108,11.00810643,2019,examples/11.008106431576065_4.066133107798661
Small-scale oil palm plantation,Smallholder agriculture,3.873581289,10.94697912,2019,examples/10.946979120966141_3.873581288853692
Small-scale oil palm plantation,Smallholder agriculture,3.584625,11.964125,2019,examples/11.964125_3.5846250000000004
Small-scale oil palm plantation,Smallholder agriculture,4.339756491,9.387661903,2019,examples/9.387661902593546_4.339756490793902
Small-scale oil palm plantation,Smallholder agriculture,4.19454268,9.869777168,2019,examples/9.869777167571668_4.194542680387034
Small-scale oil palm plantation,Smallholder agriculture,2.908125,11.725,2019,examples/11.725_2.9081249999999996
Small-scale oil palm plantation,Smallholder agriculture,3.972793234,9.929512302,2019,examples/9.929512301853533_3.9727932339520744
Small-scale oil palm plantation,Smallholder agriculture,3.964816877,10.73173648,2019,examples/10.73173648279375_3.9648168770017524
Small-scale oil palm plantation,Smallholder agriculture,3.832879559,10.99661543,2019,examples/10.99661543339454_3.832879558517569
Small-scale oil palm plantation,Smallholder agriculture,3.740799351,10.75180581,2019,examples/10.751805812698862_3.7407993513959665
Small-scale oil palm plantation,Smallholder agriculture,4.194675587,9.868764287,2019,examples/9.868764287076678_4.194675586513627
Small-scale oil palm plantation,Smallholder agriculture,4.175695218,11.54200177,2019,examples/11.542001765986933_4.1756952177786575
Small-scale oil palm plantation,Smallholder agriculture,3.96127598,11.666375,2019,examples/11.666374999999999_3.9612759800039594
Small-scale oil palm plantation,Smallholder agriculture,4.272260115,9.624024463,2019,examples/9.624024462547517_4.272260114508056
Small-scale oil palm plantation,Smallholder agriculture,4.033253582,10.90855005,2019,examples/10.908550049495151_4.033253582458919
Small-scale oil palm plantation,Smallholder agriculture,4.080779997,11.01357735,2019,examples/11.013577350809767_4.080779996913653
Small-scale oil palm plantation,Smallholder agriculture,3.663777529,10.68821035,2019,examples/10.688210350036922_3.6637775285297436
Small-scale oil palm plantation,Smallholder agriculture,3.421590002,11.848875,2019,examples/11.848875000000001_3.421590001979806
Small-scale oil palm plantation,Smallholder agriculture,3.969015613,10.01431105,2019,examples/10.014311051001007_3.9690156134753534
Small-scale oil palm plantation,Smallholder agriculture,3.697944474,10.71435925,2019,examples/10.71435925318021_3.697944473531675
Small-scale oil palm plantation,Smallholder agriculture,3.890507284,10.686732,2019,examples/10.68673200009899_3.8905072837061976
Small-scale oil palm plantation,Smallholder agriculture,2.982586203,12.07105759,2019,examples/12.07105758859632_2.9825862027321324
Small-scale oil palm plantation,Smallholder agriculture,3.865625,9.881625,2019,examples/9.881625000000001_3.865625
Small-scale oil palm plantation,Smallholder agriculture,3.973653817,9.929818228,2019,examples/9.929818227852673_3.9736538170281204
Small-scale oil palm plantation,Smallholder agriculture,4.158875,9.516625,2019,examples/9.516625000000001_4.158874999999999
Small-scale oil palm plantation,Smallholder agriculture,3.672162594,10.69744324,2019,examples/10.697443236827368_3.672162594188431
Small-scale oil palm plantation,Smallholder agriculture,3.84728927,9.877881139,2019,examples/9.87788113894217_3.8472892701463497
Small-scale oil palm plantation,Smallholder agriculture,3.86625,9.88175,2019,examples/9.881750000000002_3.86625
Small-scale oil palm plantation,Smallholder agriculture,4.060116848,10.79053061,2019,examples/10.790530611760047_4.060116848148882
Small-scale oil palm plantation,Smallholder agriculture,3.650622339,10.36736719,2019,examples/10.367367185817658_3.6506223389281494
Small-scale oil palm plantation,Smallholder agriculture,3.662072512,11.17199335,2019,examples/11.171993345872105_3.662072512373787
Small-scale oil palm plantation,Smallholder agriculture,3.96754509,10.23778993,2019,examples/10.237789929716888_3.967545090081172
Small-scale oil palm plantation,Smallholder agriculture,4.036970133,9.884206767,2019,examples/9.884206766976835_4.036970132647001
Small-scale oil palm plantation,Smallholder agriculture,3.958078925,10.71474559,2019,examples/10.714745593446843_3.958078924965354
Small-scale oil palm plantation,Smallholder agriculture,4.200207247,9.962589172,2019,examples/9.96258917194615_4.200207247079785
Small-scale oil palm plantation,Smallholder agriculture,3.88526564,9.861739607,2019,examples/9.86173960663268_3.8852656395428213
Small-scale oil palm plantation,Smallholder agriculture,3.666677017,10.65806186,2019,examples/10.65806185951565_3.6666770174070535
Small-scale oil palm plantation,Smallholder agriculture,3.640695686,11.19650384,2019,examples/11.1965038353071_3.6406956856948023
Small-scale oil palm plantation,Smallholder agriculture,3.135670751,12.27543396,2019,examples/12.275433957575865_3.1356707512237976
Small-scale oil palm plantation,Smallholder agriculture,4.278973455,9.5767547,2019,examples/9.576754700059395_4.278973454761433
Small-scale oil palm plantation,Smallholder agriculture,3.990052546,9.946538085,2019,examples/9.94653808510162_3.99005254645114
Small-scale oil palm plantation,Smallholder agriculture,3.877470246,10.72913365,2019,examples/10.729133653239296_3.877470246143921
Small-scale oil palm plantation,Smallholder agriculture,4.151653674,9.950596963,2019,examples/9.95059696332794_4.151653673728632
Small-scale oil palm plantation,Smallholder agriculture,4.106144517,10.61405964,2019,examples/10.614059635098453_4.1061445172616295
Small-scale oil palm plantation,Smallholder agriculture,4.097540377,9.865705201,2019,examples/9.865705200644411_4.097540376708444
Small-scale oil palm plantation,Smallholder agriculture,3.677792379,10.67841314,2019,examples/10.678413140001442_3.6777923789506315
Small-scale oil palm plantation,Smallholder agriculture,3.858432539,9.874696147,2019,examples/9.874696146639062_3.8584325389615404
Small-scale oil palm plantation,Smallholder agriculture,3.648511067,11.16759449,2019,examples/11.167594490086167_3.6485110670016283
Small-scale oil palm plantation,Smallholder agriculture,3.68870635,10.81573205,2019,examples/10.815732052068897_3.688706350227677
Small-scale oil palm plantation,Smallholder agriculture,4.190131755,9.572875,2019,examples/9.572875_4.190131755098
Small-scale oil palm plantation,Smallholder agriculture,3.791625,11.038125,2019,examples/11.038124999999999_3.791625
Small-scale oil palm plantation,Smallholder agriculture,4.224959117,9.611790879,2019,examples/9.611790879044063_4.224959117286424
Small-scale oil palm plantation,Smallholder agriculture,3.594952627,11.27429917,2019,examples/11.274299168790932_3.594952627483526
Small-scale oil palm plantation,Smallholder agriculture,3.756322907,10.654,2019,examples/10.654_3.75632290734508
Small-scale oil palm plantation,Smallholder agriculture,4.138215305,10.02903163,2019,examples/10.029031625420707_4.138215304890121
Small-scale oil palm plantation,Smallholder agriculture,3.255970244,11.87997664,2019,examples/11.879976642249058_3.255970243516136
Small-scale oil palm plantation,Smallholder agriculture,3.170460346,12.10473112,2019,examples/12.10473111958028_3.1704603464660464
Small-scale oil palm plantation,Smallholder agriculture,3.649023457,11.53171144,2019,examples/11.531711442288655_3.6490234567412396
Small-scale oil palm plantation,Smallholder agriculture,5.03605787,9.918490813,2019,examples/9.918490813205306_5.036057869728766
Small-scale oil palm plantation,Smallholder agriculture,3.62586871,10.7008111,2019,examples/10.70081109671415_3.6258687102202414
Small-scale oil palm plantation,Smallholder agriculture,3.968125561,10.23762065,2019,examples/10.237620654911247_3.9681255611340847
Small-scale oil palm plantation,Smallholder agriculture,3.683086745,11.1760177,2019,examples/11.176017696438024_3.683086744825485
Small-scale oil palm plantation,Smallholder agriculture,3.977524603,9.908947203,2019,examples/9.908947202610182_3.977524602571235
Small-scale oil palm plantation,Smallholder agriculture,3.8015,11.040375,2019,examples/11.040375000000001_3.8014999999999994
Small-scale oil palm plantation,Smallholder agriculture,3.675227137,10.37734216,2019,examples/10.377342159561957_3.675227137460132
Small-scale oil palm plantation,Smallholder agriculture,3.684155785,10.68330045,2019,examples/10.683300450580033_3.684155784639555
Small-scale oil palm plantation,Smallholder agriculture,3.859724674,9.892294482,2019,examples/9.892294482489135_3.859724674441107
Small-scale oil palm plantation,Smallholder agriculture,3.736849319,10.73934755,2019,examples/10.739347545408908_3.7368493187268936
Small-scale oil palm plantation,Smallholder agriculture,3.656363395,11.19387009,2019,examples/11.193870085267042_3.6563633949577827
Small-scale oil palm plantation,Smallholder agriculture,3.964932515,9.904313634,2019,examples/9.90431363365533_3.964932515320599
Small-scale oil palm plantation,Smallholder agriculture,4.236003675,8.985923185,2019,examples/8.985923184517917_4.236003674519896
Small-scale oil palm plantation,Smallholder agriculture,4.635041667,9.115208333,2019,examples/9.115208333333333_4.635041666666667
Small-scale oil palm plantation,Smallholder agriculture,3.791027583,10.21252005,2019,examples/10.21252005104342_3.7910275830949076
Small-scale oil palm plantation,Smallholder agriculture,5.814189905,9.780002038,2019,examples/9.780002037769354_5.81418990517537
Small-scale oil palm plantation,Smallholder agriculture,3.683140302,10.11034236,2019,examples/10.11034235552591_3.6831403015711826
Small-scale oil palm plantation,Smallholder agriculture,3.886111931,10.8769756,2019,examples/10.876975600904734_3.886111931078797
Small-scale oil palm plantation,Smallholder agriculture,4.234749853,9.529822328,2019,examples/9.52982232825183_4.2347498525044545
Small-scale oil palm plantation,Smallholder agriculture,3.123859163,12.12305449,2019,examples/12.123054489549144_3.1238591629303056
Small-scale oil palm plantation,Smallholder agriculture,4.125904457,9.472252152,2019,examples/9.472252152071908_4.125904457346155
Small-scale oil palm plantation,Smallholder agriculture,3.913156164,10.71703839,2019,examples/10.717038392892498_3.9131561641259154
Small-scale oil palm plantation,Smallholder agriculture,3.765958988,10.27526964,2019,examples/10.275269636210652_3.7659589883191447
Small-scale oil palm plantation,Smallholder agriculture,3.702533561,10.38628503,2019,examples/10.386285025242527_3.7025335606810534
Small-scale oil palm plantation,Smallholder agriculture,4.275875,9.571625,2019,examples/9.571625000000001_4.275874999999999
Small-scale oil palm plantation,Smallholder agriculture,4.195133975,9.816272909,2019,examples/9.81627290939994_4.195133975465634
Small-scale oil palm plantation,Smallholder agriculture,4.309850715,9.586779715,2019,examples/9.586779715341233_4.309850714950707
Small-scale oil palm plantation,Smallholder agriculture,3.776355126,10.70735723,2019,examples/10.707357231508697_3.7763551263528994
Small-scale oil palm plantation,Smallholder agriculture,3.699297865,10.74236623,2019,examples/10.742366229163192_3.699297865113077
Small-scale oil palm plantation,Smallholder agriculture,3.718967994,10.787875,2019,examples/10.787875000000001_3.7189679944565435
Small-scale oil palm plantation,Smallholder agriculture,3.658875,10.63373194,2019,examples/10.633731935755296_3.6588749999999988
Small-scale oil palm plantation,Smallholder agriculture,4.239979972,9.67558206,2019,examples/9.67558205998812_4.2399799722827165
Small-scale oil palm plantation,Smallholder agriculture,3.867549479,9.882161844,2019,examples/9.8821618437849_3.867549478793001
Small-scale oil palm plantation,Smallholder agriculture,3.681488082,11.59980258,2019,examples/11.599802578697288_3.681488081568007
Oil palm plantation,Plantation,2.954875,10.033375,2020,examples/10.033375000000001_2.954875
Timber plantation,Plantation,1.768875,16.00325,2020,examples/16.00325_1.7688750000000006
Timber plantation,Plantation,1.768375,16.006375,2020,examples/16.006375_1.768375
Timber plantation,Plantation,1.767803571,16.00258929,2020,examples/16.002589285714286_1.7678035714285718
Timber plantation,Plantation,1.793875,15.914625,2020,examples/15.914625_1.7938749999999999
Timber plantation,Plantation,1.769125,16.007125,2020,examples/16.007125000000002_1.7691249999999996
Timber plantation,Plantation,1.768025,16.00109167,2020,examples/16.00109166666667_1.768025
Timber plantation,Plantation,1.769375,16.006625,2020,examples/16.006625_1.7693749999999993
Timber plantation,Plantation,1.768875,15.995125,2020,examples/15.995125000000002_1.7688750000000004
Timber plantation,Plantation,1.768125,16.006125,2020,examples/16.006125_1.7681250000000002
Timber plantation,Plantation,1.7726875,15.9864375,2020,examples/15.986437500000001_1.7726875
Timber plantation,Plantation,1.769375,16.004125,2020,examples/16.004125000000002_1.7693749999999993
Timber plantation,Plantation,1.808425,15.893525,2020,examples/15.893525000000002_1.8084249999999997
Timber plantation,Plantation,1.853625,15.851525,2020,examples/15.851524999999999_1.8536249999999992
Timber plantation,Plantation,1.7721,15.987475,2020,examples/15.987475000000002_1.7720999999999998
Timber plantation,Plantation,1.77175,15.985625,2020,examples/15.985625000000002_1.77175
Timber plantation,Plantation,1.7706875,15.98725,2020,examples/15.987249999999998_1.7706874999999995
Timber plantation,Plantation,1.790625,15.913125,2020,examples/15.913124999999999_1.7906249999999995
Timber plantation,Plantation,1.770916667,15.98616667,2020,examples/15.986166666666668_1.7709166666666671
Timber plantation,Plantation,1.767759379,16.00758052,2020,examples/16.007580516143744_1.7677593790050032
Timber plantation,Plantation,1.772125,15.986125,2020,examples/15.986125000000001_1.772125
Timber plantation,Plantation,2.080375,15.780875,2020,examples/15.780874999999998_2.0803749999999996
Timber plantation,Plantation,1.85375,15.84575,2020,examples/15.84575_1.8537499999999998
Timber plantation,Plantation,2.075625,15.779625,2020,examples/15.779624999999998_2.075625
Timber plantation,Plantation,2.108041667,16.01020833,2020,examples/16.01020833333333_2.1080416666666664
Timber plantation,Plantation,1.768375,15.994875,2020,examples/15.994874999999999_1.7683749999999998
Timber plantation,Plantation,1.842075,15.838525,2020,examples/15.838525000000004_1.8420749999999997
Timber plantation,Plantation,1.771,15.98870833,2020,examples/15.988708333333337_1.7710000000000001
Timber plantation,Plantation,1.849875,15.8515,2020,examples/15.851499999999998_1.849875
Timber plantation,Plantation,1.790902778,15.91420833,2020,examples/15.914208333333335_1.7909027777777775
Timber plantation,Plantation,1.839125,15.83925,2020,examples/15.839250000000002_1.8391250000000003
Timber plantation,Plantation,1.791958333,15.88279167,2020,examples/15.88279166666667_1.7919583333333335
Timber plantation,Plantation,1.971779942,16.04676651,2020,examples/16.046766508023165_1.9717799424170148
Timber plantation,Plantation,2.079875,15.78125,2020,examples/15.781249999999998_2.0798749999999995
Timber plantation,Plantation,1.771625,15.986125,2020,examples/15.986125000000001_1.7716249999999993
Oil palm plantation,Plantation,4.427375,9.488625,2020,examples/9.488624999999999_4.4273750000000005
Oil palm plantation,Plantation,2.97375,10.032125,2020,examples/10.032125_2.97375
